smiles,iron_reactive
CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)O)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)C,0
[H]/N=C(\c1cccs1)/Nc2ccc3c(c2)ccn3C4CCNCC4,0
C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)OP(=O)(O)O,0
C([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)OP(=O)(O)O,0
c1cc(ccc1CSC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O)F,0
c1ccc(cc1)C[C@@H](C(=O)N[C@@H](CCCCNC(=O)OCc2ccccc2)C(=O)NO)N,0
c1cc2c(cc1O)C=CC(=S)O2,0
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)F,0
c1ccc(cc1)[C@H](CO)O,0
COc1cc(ccc1O)\C=C\C(=O)O,0
CC(C)CCNC(=O)[C@@H](CC1CCCCC1)NC(=O)N[C@@H](CCCCN)C(=O)O,0
c1ccc(cc1)C(=O)CSC2=NC=C(C(=O)N2)C(=O)O,0
C/C(=N\OC(=O)N)/c1ccc(c(c1)OC2CCCC2)OC,0
c1ccc2cc(ccc2c1)C(=O)O,0
c1cc(c(c(c1N)F)C(=O)c2c[nH]c3c2cc(cn3)Cl)F,0
Cc1ccc(cc1NC(=O)c2ccc3c(c2)ccc(n3)C)NC(=O)c4ccc5c(c4)OCCO5,0
CC1=Nc2c(c(nn2[C@@H](C)c3ccc(cc3)C(F)(F)F)CO)C(=O)N1,0
C[C@@H](c1ccc(cc1)C(F)(F)F)n2c3c(c(n2)CO)C(=O)NC(=O)N3,0
C[C@@H](c1ccc(cc1)C(F)(F)F)n2c3c(c(n2)CC(F)(F)F)C(=O)NC(=O)N3,0
CCOCCOc1cc(cc(c1)C(F)(F)F)C(F)(F)F,0
CCCCCC[C@@H]1[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@@H](/C(=C/C=C/C=C/C=C/C=C/C[C@H](OC1=O)C)/C)O)O)O)O)O)O)O,0
C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)O,0
c1c(cc(c2c1C(=O)C(=CC2=O)O)O)O,0
C1(=C(NC(=O)NC1=O)C(=O)O)F,0
c1cc(ccc1O)F,0
c1ccc2c(c1)[nH]c(n2)NCc3ccc(s3)c4csc(n4)N=C(N)N,0
c1ccc(cc1)CC[C@H](CO)n2cc(nc2)C(=O)N,0
c1ccc2c(c1)cccc2CC[C@H](CO)n3cc(nc3)C(=O)N,0
c1ccc(cc1)CCC(=O)Nc2ccc3ccn(c3c2)CC[C@H](CO)n4cc(nc4)C(=O)N,0
Cn1c2ccccc2nc1CCC(=O)Nc3ccc4ccn(c4c3)CC[C@H](CO)n5cc(nc5)C(=O)N,0
C[C@@H]([C@@H](CCc1cccc2c1cccc2)n3cc(nc3)C(=O)N)O,0
C[C@@H]([C@@H](CCc1cccc(c1Cl)Cl)n2cc(nc2)C(=O)N)O,0
c1ccc(cc1)CCCCC(=O)Nc2ccc3ccn(c3c2)CC[C@H](CO)n4cc(nc4)C(=O)N,0
c1ccc(cc1)CNC(=O)Nc2ccc3ccn(c3c2)CC[C@H](CO)n4cc(nc4)C(=O)N,0
C[C@@H]([C@@H](CCOc1ccc2ccccc2c1)n3cc(nc3)C(=O)N)O,0
CCCCCC(=O)Nc1nc(c(s1)c2ccc(cc2)O)c3ccc(cc3)O,0
C[C@@H](C(CCc1cccc2c1oc(n2)c3ccc(cc3)Cl)n4cc(nc4)C(=O)N)O,0
c1cc2c(cc1F)[nH]cc2C[C@@H](C(=O)O)N,0
c1ccc(cc1)N=C=S,0
C[C@H](C(=O)O)Oc1ccc(cc1)Oc2cnc3cc(ccc3n2)Cl,0
C[C@H](C(=O)O)Oc1ccc(cc1Cl)Cl,0
C1CCOC1,0
C([C@H]1[C@@H]([C@H]([C@H](O1)O)O)O)O,0
CC(=CC[C@@H]1[C@@](O1)(C)[C@H]2[C@@H]([C@@H](CC[C@@]2(C)O)OC(=O)C=C\C=C\C=C\C=C\C(=O)O)OC)C,0
C1=C(C(=O)NC(=O)N1)C=O,0
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[P@](=O)(O)[O-])O)O)O)OP(=O)(O)O,0
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O)O,0
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(C[P@@](=O)(O)OP(=O)(O)O)O)O)O)N=C(NC2=O)N,0
C([C@H](COP(=O)(O)O)O)O,0
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)OP(=O)(O)O,0
C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)NC(=N3)N)NC2=O)O)O)OP(=O)(O)OP(=O)(O)O,0
c1cc(ccc1C(=O)O)NC(=N)N,0
[C@@H]1([C@@H]([C@H](O[C@@H]([C@@H]1O)O)C(=O)O)O)O,0
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,0
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)O[P@@](=O)(O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O,0
CN1c2ccc(cc2C(=O)N(C1=O)Cc3ccc(cc3)C(=O)O)C#CCc4ccccc4,0
[H]/N=C(\N)/NOCC[C@@H](C(=O)O)N,0
c1ccc(cc1)[C@@H]2C[C@H]2N,0
C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O)O,0
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O,0
C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O,0
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)N)O)O)OP(=O)(O)O,0
C([C@@H]([C@H](C(=O)[O-])O)O)C(=O)C(=O)[O-],0
c1cc(ccc1COC(O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)[N+](=O)[O-],0
c1nc2c(n1[C@H]3C[C@@H]([C@H](O3)CO)O)NC(=NC2=O)N,0
C(C(CO)O)O,0
C([C@@H]1[C@H]([C@@H]([C@H](/C(=N/O)/N1)O)O)O)O,0
[H]/N=C(/N)\NC[C@@H](C(=O)O)N,0
CC(=CCC/C(=C/CO[P@@](=O)(O)OP(=O)(O)O)/C)C,0
c1cc(c(c(c1)O)C(=O)O)O,0
c1ccc(cc1)CSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N,0
Cc1c(c(c(cn1)CO)COC)O,0
c1cc(c(cc1O)C(=O)O)O,0
CCCCCCSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)[NH3+],0
C([C@@H]1[C@@H]([C@@H]([C@H](c2n1nnn2)O)O)O)O,0
c1[nH]c2c(n1)C(=O)NC(=N2)N,0
Cc1ccc(cc1)OP(=O)(O)O,0
C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2NC(=O)[C@@H](CC3CCCCC3)NC(=O)N[C@@H](CCCCN)C(=O)O,0
C[C@@H]([C@@H]([C@H]1CNC2=NC(=NC(=O)C2=N1)N)O)O,0
c1cc2c(c(c1)C(=O)O)C(=O)N(C2)c3ccc(c(c3)F)O,0
[H]/N=C(\Nc1cc(ccc1)OCCOc2cc(ccc2)N/C(=N/[H])/c3sccc3)/c4sccc4,0
[H]/N=C(\Nc1cc(ccc1)c2cc(ccc2)N/C(=N/[H])/c3sccc3)/c4sccc4,0
[H]/N=C(/c1cccs1)\Nc2ccc(cc2)CCNCc3cccc(c3)N/C(=N/[H])/c4cccs4,0
[H]/N=C(\c1cccs1)/Nc2cccc(c2)CCNCc3cccc(c3)N/C(=N\[H])/c4cccs4,0
c1cc(cc(c1)NC(=N)c2cccs2)CNC[C@@H]3CCCN3,0
Cc1cc(nc(c1)N)C[C@@H]2CNC[C@@H]2OCCCCCc3cccc(c3)F,0
Cc1cc(nc(c1)N)C[C@@H]2CNC[C@@H]2OCC/C=C/c3cccc(c3)F,0
Cc1cc(nc(c1)N)CCc2cc(cnc2)C3CCN(CC3)C,0
C/C(=C\CO[P@@](=O)(O)OP(=O)(O)O)/CO,0
C(C[C@@H](C(=O)O)N)CNC(=N)NO,0
CC(C)[C@H](C(=O)NO)N,0
c1cc(ccc1C=O)O,0
C[C@@H]([C@@H](C1=NC2=C(NC1)N=C(NC2=O)N)O)O,0
C[C@H]1CCc2c(sc(c2C(=O)N)NC(=O)c3ccccc3[N+](=O)[O-])C1,0
c1cc(ccc1\C=C\C(=O)O)O,0
C[N+]1(CCO[C@](C1)(c2ccc(cc2)c3ccc(cc3)C(=O)C[N+](C)(C)CCOP(=O)(O)O)O)C,0
C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)[C@@H](CCC(C)C)O,0
C(C[C@@](CC(=O)O)(C(=O)O)O)C(=O)O,0
CC(C)CCC[C@@](C)([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)O,0
c1ccc(cc1)CCC(=O)O,0
C(CS)[C@@H](C(=O)O)N,0
CC(C)[C@H](C(=O)O)NC(=O)[C@H](CCS)NC(=O)CCC[C@@H](C(=O)O)N,0
C1=CN(C(=O)C(=C1CCOP(=O)(O)O)O)CP(=O)(O)O,0
C(CCCO)CCO,0
c1ccc(cc1)C[C@@H](C(=O)O)O,0
C(CC(=O)N[C@@H](CS)C(=O)NCCC(=O)O)[C@H](C(=O)O)N,0
c1c(nc2c(n1)N=C(NC2=O)N)CO,0
CC(=CCC/C(=C/COc1c2ccoc2cc3c1C=CC(=O)O3)/C)C,0
CCCC(=O)N[C@H]1CCOC1=O,0
C1=C(C(=O)NC(=O)N1)CO,0
CCCCC[C@@H](\C=C\C=C\CCCCCCCC(=O)O)O,0
c1[nH]c2c(n1)N=CNC2=O,0
CCCCCC(=O)CP(=O)(O)O,0
c1ccc(cc1)C(=O)/C=C/C=C(/C(=O)O)\O,0
CCCCCCCc1cc(c2ccccc2[n+]1[O-])O,0
C(CCNC(=N)N)C[C@@H](C(=O)O)N,0
c1c(nc[nH]1)CC(COP(=O)(O)O)N,0
CCCCCC[C@H](CC(=O)O)C(=O)c1ccc(cc1)C#Cc2ccc(cc2)Cl,0
c1c([nH+]c[nH]1)C[C@@H](CO)N,0
CCCCCCCCCC(=O)N[C@H]1CCSC1=O,0
Cc1cc(nc(c1)N)C[C@@H]2CNC[C@@H]2OCCCCCc3cccc(n3)N,0
Cc1cc(nc(c1)N)CCCCCO[C@H]2CNC[C@H]2Cc3cc(cc(n3)N)C,0
Cc1cc(nc(c1)N)C[C@H]2CNC[C@H]2OCCCCCc3cccc(c3)F,0
Cc1cc(nc(c1)N)C[C@H]2CNC[C@H]2OCCCC=Cc3cccc(c3)F,0
Cc1cc(nc(c1)N)C[C@@H]2CNC[C@@H]2OCCCCCc3cc(cc(c3)Cl)F,0
Cc1cc(nc(c1)N)C[C@@H]2CNC[C@@H]2OCCCCOc3cc(cc(c3)Cl)F,0
Cc1cc(nc(c1)N)C[C@@H]2CNC[C@@H]2OCCCCCc3ccccn3,0
Cc1ccnc(c1)CCCCCO[C@H]2CNC[C@H]2Cc3cc(cc(n3)N)C,0
C[C@H](CC[C@@H](C)O)O,0
c1ccc(cc1)C(=O)CO,0
CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@@H]3[C@H]([C@H]([C@H](O2)CO)O)O[C@@]4(O3)[C@@H]([C@H]([C@H]([C@H](O4)[C@H](CO)N)O)O)O)O)N,0
Cc1c(c2cc(ccc2n1Cc3ccccc3)OC)CC(=O)O,0
[C@H]1([C@@H]([C@H]([C@@H]([C@H]([C@@H]1OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O)O,0
[H]/N=C(/C)\NCC[C@H](C[C@@H](C(=O)O)N)F,0
[H]/N=C(\c1cccs1)/Nc2cccc(c2)COC[C@@H](CN)OCc3cccc(c3)/N=C(\c4cccs4)/N,0
c1ccc2c(c1)c(c[nH]2)CC(=O)O,0
B(c1cccc(c1)NC(=O)CI)(O)O,0
CC(C)CN1c2c(nc[nH]2)C(=O)N(C1=O)C,0
c1ccc2c(c1)c(c[nH]2)C(=O)O,0
CC1=C(C(CCC1)(C)C)/C=C/C(=O)C,0
c1ccc2c(c1)CCN2,0
C=C1C=NC(=NC1=N)C(F)(F)F,0
c1[nH]c2c(n1)NC(=O)N=C2N,0
CC(C)NC(=N)NO,0
CC(=O)Nc1cccc(c1)c2ccn(n2)[C@@H](Cc3cc[n+](cc3)[O-])c4ccc(c(c4)OCC5CC5)OC(F)F,0
C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,0
C1(C(C(C(C(C1OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O,0
c1cc(ccc1N)Sc2ccc(cc2)N3C(=O)c4ccc(cc4C3=O)N,0
Cc1cccc(c1)n2cnc3c2ccc(c3)N,0
CC(=N)NCCC[C@@H](C(=O)O)N,0
Cc1c(c2cc(ccc2n1C(=O)c3ccc(cc3)Cl)OC)CC(=O)O,0
c1ccc2c(c1)cc[nH]2,0
c1cc2c(c(c1)[N+](=O)[O-])[nH]nc2Br,0
C1(C(C(C(C(C1O)O)O)O)O)O,0
c1cc(ccc1O)I,0
c1ccc(cc1)O,0
CC(C)[C@@H]([C@H](C(=O)O)O)C(=O)O,0
CC(C)SC(=N)N,0
c1c(c2c([nH]1)C(=O)NC=N2)[C@H]3[C@@H]([C@@H]([C@H](N3)COP(=O)(O)O)O)O,0
[H]/N=N/C(=O)c1ccncc1,0
C=C(CC(=O)O)C(=O)O,0
C[N+]1(CCCC1)CCCC(=O)O,0
Cc1cc(nc(c1)N)CCc2cc(cc(c2)C#N)CCc3cc(cc(n3)NC)C,0
CC(=O)N[C@@H](Cc1cc(c(c(c1)I)O)I)C(=O)NCC(=O)O,0
C[C@H]([C@H](C(=O)O)NC(=O)[C@H](Cc1cc(c(c(c1)I)O)I)NC(=O)C)O,0
C1N=CC(=N1)CC(=O)O,0
CN1C2=C(C(=C(C1=O)F)Nc3ccc(cc3F)I)C(=O)N(C=N2)C[C@H](CO)O,0
C[C@H](c1ccc(cc1)CC(C)C)C(=O)O,0
C[C@H](C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@H](C(=O)O)N)C(=O)N[C@H](C)C(=O)O)C(=O)O)N,0
Cc1cc(nc(c1)N)C[C@H]2CNC[C@@H]2NCCNCCc3cccc(c3)F,0
Cc1cc(nc(c1)N)C[C@@H]2CNC[C@H]2NCCNCCc3cccc(c3)F,0
COc1ccc(cc1)C2(c3cc(ccc3-c4c2c(c(cc4)C=O)C#Cc5ccc(cc5)O)O)c6ccc(cc6)OC,0
CCOC(=O)c1c2c(sc1NC(=O)Cc3cccs3)CN(CC2)C(=O)OCC,0
C[C@H]1CCC[NH+]2[C@@]1(C[C@H](CC2)C(=C)C)C,0
C[C@@H]1CCC[NH+]2[C@]1(C[C@@H](CC2)C(=C)C)C,0
C[C@@H]1CCC[C@]2([NH+]1C[C@H](CC2)C(=C)C)C,0
CN(C)c1cccc(c1)CNCc2ccc3ccc(nc3c2)N,0
c1cc(nc(c1)N)C[C@H]2CNC[C@H]2NCCCO,0
c1cc(nc(c1)N)C[C@H]2CNC[C@H]2NCCN,0
Cc1cc(nc(c1)N)C[C@H]2CNC[C@H]2NCCNCc3ccc(cc3)Cl,0
Cc1cc(nc(c1)N)C[C@H]2CNC[C@H]2NCCNCCc3cccc(c3)F,0
Cc1cc(nc(c1)N)C[C@@H]2CNC[C@@H]2NCCNCCc3cccc(c3)F,0
Cc1cc(nc(c1)N)C[C@H]2CNC[C@@H]2NCCNCc3cccc(c3)Cl,0
c1c(cc(c(c1F)F)F)O,0
Cc1cc(nc(c1)N)C[C@@H]2CNC[C@@H]2OCCNCC(c3cccc(c3F)F)(F)F,0
Cc1cc(nc(c1)N)C[C@@H]2CNC[C@@H]2OCCNCC(c3cc(cc(c3)Cl)F)(F)F,0
c1ccc(c(c1)C(=O)O)S,0
[H]/N=C(\CSC)/NCCC[C@@H](C(=O)O)N,0
[H]/N=C(/CCSC(C)C)\NCCC[C@@H](C(=O)O)N,0
[H]/N=C(/CSCCC)\NCCC[C@@H](C(=O)O)N,0
[H]/N=C(/CCCSC)\NCCC[C@@H](C(=O)O)N,0
[H]/N=C(\CSCC)/NCCC[C@@H](C(=O)O)N,0
c1c(c2c([nH]1)C(=O)NC=N2)C[N@]3C[C@@H]([C@@H]([C@H]3CO)O)O,0
CSCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCCCNC(=O)c1ccc(cc1)I)C(=O)O,0
Cc1cc(nc(c1)N)C[C@@H]2CNC[C@@H]2OCCNCCc3cccc(c3)F,0
Cc1cc(nc(c1)N)C[C@H]2CNC[C@@H]2OCCNCCc3cccc(c3)F,0
Cc1cc(nc(c1)N)C[C@@H]2CNC[C@H]2OCCNCCc3cccc(c3)F,0
Cc1cc(nc(c1)N)C[C@H]2CNC[C@H]2OCCNCCc3cccc(c3)F,0
C=CCCN=C1NN=C(CS1)c2ccc(cc2)Cl,0
[H]/N=C(/N)\NCCCC(=O)C(=O)O,0
COc1ccccc1O,0
CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,0
C[C@@H](C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2ccccc2)[C@@H](CCl)O)NC(=O)CCC(=O)O,0
c1cc(cc(c1)F)C[C@H]2C[C@@H]2NCCc3ccnc(n3)n4ccnc4,0
C[C@H]([C@@H](CCC(=O)O)O)N,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,0
C([C@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O)C(=O)C(=O)O,0
C1[C@@H]([C@H]([C@@H](O[C@@]1(C(=O)O)O)[C@@H]([C@@H](CO)O)O)O)O,0
C1[C@H]([C@H]([C@H](O[C@]1(C(=O)O)O)[C@@H](CO)O)O)O,0
CSCCC(=O)C(=O)O,0
c1cc(ccc1c2c[nH]nc2N)O,0
c1cc(ccc1c2c([nH]nc2N)c3ccc(cc3O)O)O,0
Cn1c2ccccc2cc1C(=O)Nc3ccc(cc3OC)c4c5c(ncnc5n(n4)C6CCN(CC6)C7CCOCC7)N,0
C[C@@H]([C@@H](C(=O)N=O)NC(=O)c1ccc(cc1)C#CC#Cc2ccc(cc2)N)O,0
C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,0
CC1(Cc2c(c(c(n2C1)CC(=O)O)c3ccc(cc3)Cl)c4ccccc4)C,0
c1cnc(cc1C(=O)O)c2cn[nH]n2,0
c1cnc(nc1N)N,0
Cc1ccc(nc1)N,0
CN1CC=CC(=C1)N,0
C([C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O)OP(=O)(O)O,0
C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O,0
CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)NC(=O)c3cc(nn3c4cccc(c4)C5=NNC(=O)N5)C(F)(F)F,0
CS(=O)(=O)c1ccccc1c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5cccc(c5)C6=NNC(=O)N6)C3=O,0
c1ccc(c(c1)CN2CCCC2)c3ccc(cc3)N4CCc5c(n(nc5C(F)(F)F)c6cccc(c6)C7=NNC(=O)N7)C4=O,0
Cc1c2c(n(n1)c3cccc(c3)C4=NNC(=O)N4)C(=O)N(CC2)c5ccc(cc5)c6ccccc6CN7CCCC7,0
C[C@@H](C(=O)NCCOCCOCCNC(=O)CCCC[C@H]1[C@@H]2[C@H](CS1)NC(=O)N2)NC(=O)[C@@H](C)O[C@@H]3[C@H]([C@H](O[C@@H]([C@H]3O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)NC(=O)C)CO)OP(=O)(O)OP(=O)(O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C,0
COc1ccc(cc1OCCN2CCNC2=O)C3=NN(C(=O)[C@H]4[C@@H]3CC=CC4)C5CCCCCC5,0
c1cc(c(cc1C2=NN(C(=O)[C@H]3[C@@H]2CC=CC3)C4CCCCCC4)OCCN5CCNC5=O)OCCO,0
C[C@H](CCCC(C)C)[C@H]1CC[C@@]2([C@@]1(CC[C@@H]3C2=CC[C@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C=C5CC5,0
CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O)CO)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O,0
c1ccc(cc1)CC[C@@H](C(=O)O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)O,0
COc1ccc(cc1c2ccc(cc2)C(=O)NCC(=O)N)C3=NN(C(=O)[C@H]4[C@@H]3CC=CC4)C5CCCCCC5,0
CC(=O)c1cc(c(n1C)Nc2ccc(cc2F)I)C(=O)NOCCO,0
CCCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4n[nH]nn4)CO)Cl,0
c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)c3nnc(o3)NCCN,0
C[C@H](c1ccc2ccccc2c1)Nc3nc(nc(n3)N)c4ccc(cc4)C[C@@H](C(=O)O)N,0
C(CN)C(C[C@@H](C(=O)O)N)O,0
C(CC[NH3+])C[C@@H](C(=O)O)N,0
c1ccc2c(c1)cn[nH]2,0
c1cc(c(cc1I)F)Nc2cc(cc(c2C(=O)N)OCC[C@H](CO)O)F,0
c1cc(cc(c1)F)CCCNCCc2ccc3ccc(nc3c2)N,0
c1cc(cc(c1)F)CCNCCc2ccc3ccc(nc3c2)N,0
Cc1cc(nc2c1ccc(c2)COc3cc(cc(c3)C#N)C[C@@H](C)NC)N,0
COc1ccc(cc1)S(=O)(=O)N,0
Cc1cc(nc2c1cccc2)N,0
c1cc(cc(c1)F)NCc2ccc3ccc(nc3c2)N,0
c1cc(cc(c1)Cl)CCNCCc2ccc3ccc(nc3c2)N,0
C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)OP(=O)(O)O,0
c1cc(cc(c1)F)CNCCc2ccc3ccc(nc3c2)N,0
C([C@H]([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)O)OP(=O)(O)O,0
CNCc1cccc(c1)OCc2ccc3ccc(nc3c2)N,0
c1cc(cc(c1)F)CCNCc2ccc3ccc(nc3c2)N,0
CNCCc1cccc(c1)OCc2ccc3ccc(nc3c2)N,0
c1cc(c[n+](c1)[O-])C[C@@H](c2ccc(c(c2)OC3CC3)OC(F)F)c4ncc(s4)C(C(F)(F)F)(C(F)(F)F)O,0
c1cc(c[n+](c1)[O-])C[C@H](c2ccc(c(c2)OC3CC3)OC(F)F)c4ncc(s4)C(C(F)(F)F)(C(F)(F)F)O,0
C(=C/C(=O)O)/C(=O)O,0
C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)F)O)O)O,0
C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)F)O)O)O,0
C[C@H](CS)C(=O)N1CCC[C@@H]1C(=O)O,0
COC1=CC(=O)C=CC1=O,0
CSCC[C@H](C(=O)O)N,0
c1cc(c(cc1I)F)Nc2c(cc(c(c2F)F)COCCO)C(=O)NOCCO,0
C1COCC[NH+]1CCS(=O)(=O)[O-],0
c1cc(ccc1c2ccc(o2)/C=C/3\C(=O)N(C(=S)S3)CCC(=O)O)Cl,0
C[C@@H](C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@H](C(=O)O)N)C(=O)O)C(=O)O)N,0
CC[C@@H]1[C@H](\C=C\C=C\C(=O)[C@@H](C[C@@H]([C@@H]([C@H](\C=C\C(=O)O1)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)CO[C@H]3[C@@H]([C@@H]([C@@H]([C@H](O3)C)O)OC)OC,0
Cc1cc([n+](c(c1)C)CCc2c[nH]cn2)C,0
CCCCCCCCCCCCCCCCOC[C@H](COCC(F)(F)F)O[P@](=O)(O)OC,0
c1cc(cc(c1)F)c2ccc(cc2)[C@H](C(F)(F)F)Oc3cc(nc(n3)N)c4ccc(cc4)C[C@@H](C(=O)O)N,0
Cc1ccccc1c2ccccc2CNc3cnc(cn3)c4ccc(cc4)C[C@@H](C(=O)O)N,0
c1cc(cc(c1)F)CCCNCc2ccc3ccc(nc3c2)N,0
CC(N[C@H](CO)[C@H]([C@@H]([C@@H](CO)O)O)O)O,0
C1=CN(C=C(C1=O)O)C[C@@H](C(=O)O)N,0
C[C@@H](CC(C)(C)O)O,0
c1cc[n+]2cc[nH]c2c1,0
C1COCCN1CCCS(=O)(=O)O,0
COc1ccnc(c1)CCc2[nH]c3c(n2)cccn3,0
C[C@@H](C[C@@](C)(CO)O)O,0
C#Cc1ccc(c(c1)F)Nc2c(ccc(c2F)F)C(=O)NOCCO,0
C[C@H](CC(C)(C)O)O,0
CC[S@@+](C)CC[C@@H](C(=O)O)N,0
CC(C)(c1ccccc1CC[C@H](c2cccc(c2)/C=C/c3ccc4ccc(cc4n3)Cl)SCC5(CC5)CC(=O)O)O,0
CSC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O,0
CC[C@@H]1[C@H](/C=C/C=C/[C@H]([C@@H](C[C@@H]([C@@H]([C@H](/C=C/C(=O)O1)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)O)C,0
CCCCCCCCCCCCCC(=O)O,0
CC(C)(c1cccnc1)C(=O)c2cccnc2,0
CC[C@@H]1[C@](\C=C\C=C\C(=O)[C@@H](C[C@@H]([C@@H]([C@H](\C=C\C(=O)O1)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)(CO[C@H]3[C@@H]([C@@H]([C@@H]([C@H](O3)C)O)OC)OC)O,0
C[C@H](CCC(=O)O)[N+](C)(C)C,0
c1cc(ccc1C(=O)n2ccnc2)N,0
CCOc1ccc(cc1)NC(=O)C,0
c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4nc[nH+]c5N)O)O)O)O)C(=O)N,0
c1cc(ccc1[C@@H]2CC(=O)c3c(cc(cc3O2)O)O)O,0
c1ccc(cc1)[N+](=O)[O-],0
